view,run,removed,degree,strength,largest_component_nodes,components,global_efficiency_loss
validated_probable_trade_only,2,tea,1,1.0,2,5,0.0
validated_probable_trade_only,3,tea,1,1.0,2,5,0.0
validated_probable_trade_only,4,tea,1,1.0,2,5,0.0
validated_probable_trade_only,5,tea,1,1.0,2,5,0.0
validated_probable_trade_only,6,tea,1,1.0,2,5,0.0
validated_probable_trade_only,7,tea,1,1.0,2,5,0.0
validated_probable_trade_only,8,tea,1,1.0,2,5,0.0
validated_probable_trade_only,9,tea,1,1.0,2,5,0.0
validated_probable_trade_only,10,tea,1,1.0,2,5,0.0
validated_probable_trade_only,11,tea,1,1.0,2,5,0.0
validated_probable_trade_only,12,tea,1,1.0,2,5,0.0
validated_probable_trade_only,13,tea,1,1.0,2,5,0.0
validated_probable_trade_only,14,tea,1,1.0,2,5,0.0
validated_probable_trade_only,15,tea,1,1.0,2,5,0.0
validated_probable_trade_only,16,tea,1,1.0,2,5,0.0
validated_probable_trade_only,17,tea,1,1.0,2,5,0.0
validated_probable_trade_only,18,tea,1,1.0,2,5,0.0
validated_probable_trade_only,19,tea,1,1.0,2,5,0.0
validated_probable_trade_only,20,tea,1,1.0,2,5,0.0
validated_probable_trade_only,21,tea,1,1.0,2,5,0.0
validated_probable_trade_only,22,tea,1,1.0,2,5,0.0
validated_probable_trade_only,23,tea,1,1.0,2,5,0.0
validated_probable_trade_only,24,tea,1,1.0,2,5,0.0
validated_probable_trade_only,25,tea,1,1.0,2,5,0.0
validated_probable_trade_only,26,tea,1,1.0,2,5,0.0
validated_probable_trade_only,27,tea,1,1.0,2,5,0.0
validated_probable_trade_only,28,tea,1,1.0,2,5,0.0
validated_probable_trade_only,29,tea,1,1.0,2,5,0.0
validated_probable_trade_only,30,tea,1,1.0,2,5,0.0
validated_probable_trade_only,31,tea,1,1.0,2,5,0.0
validated_probable_trade_only,32,tea,1,1.0,2,5,0.0
validated_probable_trade_only,33,tea,1,1.0,2,5,0.0
validated_probable_trade_only,34,tea,1,1.0,2,5,0.0
validated_probable_trade_only,35,tea,1,1.0,2,5,0.0
validated_probable_trade_only,36,tea,1,1.0,2,5,0.0
validated_probable_trade_only,37,tea,1,1.0,2,5,0.0
validated_probable_trade_only,38,tea,1,1.0,2,5,0.0
validated_probable_trade_only,39,tea,1,1.0,2,5,0.0
validated_probable_trade_only,40,tea,1,1.0,2,5,0.0
validated_probable_trade_only,41,tea,1,1.0,2,5,0.0
validated_probable_trade_only,42,tea,1,1.0,2,5,0.0
validated_probable_trade_only,43,tea,1,1.0,2,5,0.0
validated_probable_trade_only,44,tea,1,1.0,2,5,0.0
validated_probable_trade_only,45,tea,1,1.0,2,5,0.0
validated_probable_trade_only,46,tea,1,1.0,2,5,0.0
validated_probable_trade_only,47,tea,1,1.0,2,5,0.0
validated_probable_trade_only,48,tea,1,1.0,2,5,0.0
validated_probable_trade_only,49,tea,1,1.0,2,5,0.0
validated_probable_trade_only,50,tea,1,1.0,2,5,0.0
validated_probable_trade_only,51,tea,1,1.0,2,5,0.0
validated_probable_trade_only,52,tea,1,1.0,2,5,0.0
validated_probable_trade_only,53,tea,1,1.0,2,5,0.0
validated_probable_trade_only,54,tea,1,1.0,2,5,0.0
validated_probable_trade_only,55,tea,1,1.0,2,5,0.0
validated_probable_trade_only,56,tea,1,1.0,2,5,0.0
validated_probable_trade_only,57,tea,1,1.0,2,5,0.0
validated_probable_trade_only,58,tea,1,1.0,2,5,0.0
validated_probable_trade_only,59,tea,1,1.0,2,5,0.0
validated_probable_trade_only,60,tea,1,1.0,2,5,0.0
validated_probable_trade_only,61,tea,1,1.0,2,5,0.0
validated_probable_trade_only,62,tea,1,1.0,2,5,0.0
validated_probable_trade_only,63,tea,1,1.0,2,5,0.0
validated_probable_trade_only,64,tea,1,1.0,2,5,0.0
validated_probable_trade_only,65,tea,1,1.0,2,5,0.0
validated_probable_trade_only,66,tea,1,1.0,2,5,0.0
validated_probable_trade_only,67,tea,1,1.0,2,5,0.0
validated_probable_trade_only,68,tea,1,1.0,2,5,0.0
validated_probable_trade_only,69,tea,1,1.0,2,5,0.0
validated_probable_trade_only,70,tea,1,1.0,2,5,0.0
validated_probable_trade_only,71,tea,1,1.0,2,5,0.0
validated_probable_trade_only,72,tea,1,1.0,2,5,0.0
